YYYYMM,CLIENT_ID,STATUS,AGE,PORTFOLIO_ID,CLIENT_TENURE
202512,C05667,Left,24,P0031,93
202512,C05668,Existing,21,P0194,81
202512,C05669,Existing,56,P0088,13
202512,C05670,Existing,50,P0062,168
202512,C05671,Existing,27,P0019,74
202512,C05672,Existing,30,P0081,28
202512,C05673,Existing,45,P0107,72
202512,C05674,Existing,51,P0055,46
202512,C05675,Existing,41,P0156,94
202512,C05676,Existing,36,P0112,81
202512,C05677,Existing,48,P0123,109
202512,C05678,Existing,38,P0178,74
202512,C05679,Existing,38,P0065,98
202512,C05680,Existing,47,P0124,132
202512,C05681,Existing,39,P0003,34
202512,C05682,Existing,39,P0180,146
202512,C05683,Existing,43,P0138,42
202512,C05684,Existing,57,P0021,54
202512,C05685,Existing,50,P0037,142
202512,C05686,Existing,36,P0015,117
202512,C05687,Existing,33,P0087,54
202512,C05688,Left,28,P0120,85
202512,C05689,Existing,33,P0137,91
202512,C05690,Existing,37,P0044,55
202512,C05691,Left,27,P0039,49
202512,C05692,Existing,46,P0133,125
202512,C05693,Existing,33,P0025,41
202512,C05694,Existing,46,P0056,20
202512,C05695,Existing,31,P0121,42
202512,C05697,Existing,40,P0064,112
202512,C05698,Existing,28,P0200,39
202512,C05699,Existing,42,P0180,89
202512,C05700,Existing,47,P0089,47
202512,C05701,Left,40,P0112,179
202512,C05702,Existing,44,P0076,32
202512,C05703,Existing,51,P0137,56
202512,C05704,Left,43,P0138,35
202512,C05705,Left,52,P0010,46
202512,C05706,Existing,35,P0062,127
202512,C05707,Existing,49,P0090,108
202512,C05708,Existing,48,P0060,151
202512,C05709,Existing,49,P0147,106
202512,C05710,Left,61,P0107,12
202512,C05711,Existing,50,P0038,69
202512,C05712,Left,41,P0134,70
202512,C05713,Left,35,P0143,14
202512,C05714,Existing,35,P0047,178
202512,C05715,Existing,29,P0173,46
202512,C05716,Existing,43,P0133,138
202512,C05717,Existing,38,P0078,111
202512,C05718,Existing,30,P0053,37
202512,C05719,Left,41,P0194,52
202512,C05720,Existing,39,P0062,158
202512,C05721,Existing,37,P0023,162
202512,C05722,Left,42,P0044,46
202512,C05723,Existing,45,P0052,71
202512,C05724,Existing,52,P0046,44
202512,C05725,Existing,43,P0147,51
202512,C05726,Existing,40,P0084,85
202512,C05727,Left,49,P0047,129
202512,C05728,Existing,49,P0091,120
202512,C05729,Left,64,P0052,109
202512,C05730,Existing,49,P0024,111
202512,C05731,Existing,37,P0145,140
202512,C05732,Existing,22,P0089,79
202512,C05734,Existing,38,P0064,112
202512,C05735,Left,46,P0119,22
202512,C05736,Existing,50,P0156,147
202512,C05737,Existing,50,P0178,169
202512,C05738,Existing,45,P0064,132
202512,C05739,Existing,47,P0156,89
202512,C05740,Left,44,P0086,84
202512,C05741,Existing,50,P0056,32
202512,C05742,Existing,45,P0059,69
202512,C05743,Existing,43,P0133,106
202512,C05744,Existing,42,P0182,137
202512,C05745,Existing,41,P0172,120
202512,C05746,Existing,59,P0170,2
202512,C05747,Existing,53,P0200,55
202512,C05748,Existing,35,P0125,161
202512,C05749,Existing,38,P0185,102
202512,C05750,Existing,35,P0047,119
202512,C05751,Existing,50,P0121,83
202512,C05752,Existing,39,P0153,141
202512,C05753,Existing,53,P0102,115
202512,C05754,Existing,63,P0044,30
202512,C05755,Existing,41,P0015,115
202512,C05756,Existing,38,P0105,54
202512,C05757,Existing,23,P0051,53
202512,C05758,Existing,57,P0053,40
202512,C05759,Existing,28,P0034,95
202512,C05760,Existing,48,P0124,69
202512,C05761,Existing,37,P0077,44
202512,C05762,Existing,50,P0136,142
202512,C05763,Existing,38,P0123,71
202512,C05764,Left,43,P0070,13
202512,C05765,Existing,46,P0021,102
202512,C05766,Existing,45,P0108,34
202512,C05767,Existing,20,P0108,112
202512,C05768,Existing,29,P0135,54
202512,C05769,Existing,44,P0090,95
202512,C05770,Existing,45,P0079,126
202512,C05771,Left,57,P0184,99
202512,C05772,Existing,20,P0177,5
202512,C05773,Existing,46,P0042,109
202512,C05774,Left,45,P0151,11
202512,C05775,Existing,21,P0052,21
202512,C05776,Existing,31,P0102,73
202512,C05777,Existing,61,P0105,5
202512,C05778,Existing,36,P0079,69
202512,C05779,Existing,44,P0112,137
202512,C05780,Existing,42,P0181,177
202512,C05781,Existing,56,P0104,41
202512,C05782,Existing,50,P0016,81
202512,C05783,Existing,30,P0096,117
202512,C05784,Existing,37,P0037,107
202512,C05785,Left,38,P0146,96
202512,C05786,Existing,24,P0148,100
202512,C05787,Existing,36,P0046,90
202512,C05788,Existing,39,P0002,103
202512,C05789,Existing,35,P0119,7
202512,C05790,Existing,31,P0087,43
202512,C05791,Left,22,P0094,8
202512,C05792,Left,45,P0191,120
202512,C05793,Left,59,P0003,26
202512,C05794,Existing,35,P0174,160
202512,C05795,Existing,36,P0111,110
202512,C05796,Existing,59,P0177,92
202512,C05797,Existing,42,P0001,60
202512,C05798,Existing,58,P0105,18
202512,C05799,Existing,44,P0022,159
202512,C05800,Existing,35,P0142,73
202512,C05801,Existing,28,P0173,45
202512,C05802,Existing,44,P0134,172
202512,C05803,Existing,38,P0065,96
202512,C05804,Existing,58,P0021,10
202512,C05805,Left,47,P0004,13
202512,C05806,Existing,27,P0131,87
202512,C05807,Existing,26,P0113,15
202512,C05808,Existing,40,P0030,85
202512,C05809,Left,52,P0031,21
202512,C05810,Existing,21,P0162,64
202512,C05811,Left,37,P0020,97
202512,C05812,Existing,23,P0054,3
202512,C05813,Existing,29,P0126,113
202512,C05814,Existing,44,P0153,150
202512,C05815,Existing,38,P0015,111
202512,C05816,Existing,20,P0166,80
202512,C05817,Existing,54,P0151,77
202512,C05818,Existing,43,P0180,133
202512,C05819,Left,30,P0194,96
202512,C05820,Existing,38,P0185,159
202512,C05821,Existing,44,P0057,113
202512,C05822,Existing,49,P0079,88
202512,C05823,Existing,39,P0180,74
202512,C05824,Existing,57,P0163,19
202512,C05825,Existing,43,P0014,157
202512,C05826,Existing,40,P0091,71
202512,C05827,Existing,35,P0014,60
202512,C05828,Existing,36,P0099,63
202512,C05829,Existing,40,P0033,149
202512,C05830,Existing,46,P0180,163
202512,C05831,Existing,50,P0001,98
202512,C05832,Existing,49,P0034,86
202512,C05833,Existing,29,P0019,55
202512,C05834,Existing,44,P0152,174
202512,C05835,Existing,22,P0004,52
202512,C05836,Existing,29,P0164,38
202512,C05837,Existing,57,P0077,12
202512,C05838,Existing,40,P0058,150
202512,C05839,Left,27,P0160,63
202512,C05840,Existing,55,P0137,102
202512,C05841,Existing,46,P0103,160
202512,C05842,Existing,48,P0067,133
202512,C05843,Existing,42,P0116,72
202512,C05845,Existing,47,P0120,42
202512,C05846,Existing,39,P0190,132
202512,C05847,Existing,34,P0186,33
202512,C05848,Existing,49,P0022,95
202512,C05849,Existing,44,P0112,82
202512,C05850,Existing,39,P0195,141
202512,C05851,Existing,61,P0075,47
202512,C05852,Existing,43,P0176,72
202512,C05853,Existing,41,P0136,125
202512,C05854,Existing,21,P0143,36
202512,C05855,Existing,40,P0032,133
202512,C05856,Existing,49,P0181,144
202512,C05857,Existing,45,P0067,156
202512,C05858,Left,41,P0004,102
202512,C05859,Existing,50,P0030,120
202512,C05860,Existing,21,P0013,93
202512,C05861,Existing,60,P0021,82
202512,C05862,Existing,42,P0041,92
202512,C05863,Left,33,P0121,58
202512,C05864,Left,30,P0019,84
202512,C05865,Existing,46,P0048,79
202512,C05866,Existing,48,P0086,118
202512,C05867,Existing,59,P0063,18
202512,C05868,Existing,61,P0148,23
202512,C05869,Existing,27,P0192,56
202512,C05870,Existing,46,P0037,141
202512,C05871,Left,55,P0031,97
202512,C05872,Existing,58,P0074,28
202512,C05873,Existing,39,P0146,121
202512,C05874,Existing,30,P0107,106
202512,C05875,Existing,50,P0103,121
202512,C05876,Existing,35,P0110,167
202512,C05877,Existing,48,P0020,123
202512,C05878,Existing,36,P0139,103
202512,C05879,Existing,36,P0086,74
202512,C05880,Existing,23,P0044,89
202512,C05881,Existing,61,P0082,46
202512,C05882,Existing,37,P0064,175
202512,C05883,Left,33,P0122,22
202512,C05884,Existing,43,P0162,23
202512,C05885,Existing,64,P0087,15
202512,C05886,Existing,49,P0065,73
202512,C05888,Existing,36,P0074,90
202512,C05889,Existing,22,P0117,19
202512,C05890,Existing,44,P0129,98
202512,C05891,Existing,38,P0166,76
202512,C05892,Existing,31,P0137,29
202512,C05893,Left,23,P0095,66
202512,C05894,Existing,42,P0199,6
202512,C05895,Existing,40,P0145,160
202512,C05896,Existing,45,P0099,164
202512,C05897,Left,36,P0112,68
202512,C05898,Left,61,P0052,96
202512,C05899,Existing,35,P0146,134
202512,C05900,Left,38,P0191,125
202512,C05901,Existing,47,P0033,74
202512,C05902,Existing,48,P0004,52
202512,C05903,Existing,64,P0087,118
202512,C05904,Existing,41,P0075,52
202512,C05905,Left,41,P0180,178
202512,C05906,Existing,45,P0009,31
202512,C05907,Existing,38,P0064,94
202512,C05908,Left,50,P0030,142
202512,C05909,Existing,37,P0136,115
202512,C05910,Existing,44,P0133,85
202512,C05911,Existing,32,P0076,86
202512,C05912,Existing,46,P0191,131
202512,C05913,Existing,50,P0129,117
202512,C05914,Existing,49,P0015,179
202512,C05915,Existing,22,P0089,7
202512,C05916,Existing,21,P0166,33
202512,C05917,Existing,31,P0170,53
202512,C05918,Existing,60,P0128,117
202512,C05919,Existing,44,P0174,127
202512,C05920,Existing,39,P0181,95
202512,C05921,Existing,40,P0026,87
202512,C05922,Existing,41,P0061,114
202512,C05923,Existing,47,P0123,163
202512,C05924,Existing,42,P0067,120
202512,C05925,Existing,36,P0182,121
202512,C05926,Existing,37,P0150,69
202512,C05927,Existing,57,P0026,11
202512,C05928,Existing,38,P0083,61
202512,C05929,Left,36,P0108,23
202512,C05930,Existing,47,P0111,101
202512,C05931,Left,47,P0060,75
202512,C05932,Left,23,P0039,100
202512,C05933,Existing,40,P0123,101
202512,C05934,Existing,47,P0036,100
202512,C05935,Existing,31,P0021,42
202512,C05936,Existing,46,P0169,155
202512,C05937,Existing,44,P0118,110
202512,C05938,Existing,41,P0048,88
202512,C05939,Existing,64,P0026,104
202512,C05940,Existing,50,P0191,125
202512,C05941,Existing,49,P0036,65
202512,C05942,Left,41,P0152,171
202512,C05943,Existing,54,P0128,92
202512,C05944,Existing,50,P0149,83
202512,C05945,Existing,40,P0146,87
202512,C05946,Existing,49,P0015,168
202512,C05947,Existing,40,P0079,144
202512,C05948,Existing,38,P0134,92
202512,C05949,Existing,55,P0171,77
202512,C05950,Existing,43,P0159,90
202512,C05951,Existing,39,P0028,8
202512,C05952,Existing,43,P0136,102
202512,C05953,Left,60,P0157,104
202512,C05954,Existing,38,P0149,175
202512,C05955,Existing,47,P0120,45
202512,C05956,Existing,47,P0088,69
202512,C05957,Existing,49,P0186,64
202512,C05958,Left,35,P0188,72
202512,C05959,Existing,43,P0178,126
202512,C05960,Existing,36,P0031,27
202512,C05961,Left,49,P0047,145
202512,C05962,Left,57,P0034,35
202512,C05963,Existing,26,P0002,3
202512,C05964,Existing,47,P0106,105
202512,C05965,Existing,50,P0195,92
202512,C05966,Existing,58,P0094,60
202512,C05967,Existing,48,P0072,142
202512,C05968,Existing,60,P0052,33
202512,C05969,Existing,26,P0135,46
202512,C05970,Existing,20,P0147,79
202512,C05971,Existing,64,P0090,84
202512,C05972,Existing,22,P0092,100
202512,C05973,Left,48,P0143,108
202512,C05974,Existing,49,P0078,113
202512,C05975,Existing,38,P0176,113
202512,C05976,Existing,46,P0125,71
202512,C05977,Existing,38,P0142,146
202512,C05978,Existing,26,P0131,86
202512,C05979,Existing,36,P0050,137
202512,C05980,Existing,43,P0093,71
202512,C05981,Existing,46,P0124,96
202512,C05982,Existing,24,P0054,66
202512,C05983,Existing,47,P0134,62
202512,C05984,Existing,45,P0177,74
202512,C05985,Existing,55,P0151,53
202512,C05986,Existing,50,P0078,88
202512,C05987,Existing,39,P0078,171
202512,C05988,Left,38,P0020,88
202512,C05989,Existing,48,P0091,159
202512,C05990,Existing,42,P0188,67
202512,C05991,Existing,40,P0099,136
202512,C05992,Existing,49,P0173,76
202512,C05993,Existing,54,P0189,92
202512,C05994,Existing,26,P0056,47
202512,C05995,Existing,41,P0002,63
202512,C05996,Left,64,P0105,41
202512,C05997,Existing,22,P0173,52
202512,C05998,Existing,39,P0168,81
202512,C05999,Existing,36,P0112,81
202512,C06000,Existing,35,P0024,171
202512,C06001,Existing,39,P0157,88
202512,C06002,Existing,38,P0195,102
202512,C06003,Existing,39,P0109,64
202512,C06004,Existing,23,P0068,99
202512,C06005,Existing,39,P0114,73
202512,C06006,Existing,24,P0194,61
202512,C06007,Existing,40,P0084,94
202512,C06008,Existing,47,P0182,85
202512,C06009,Existing,46,P0181,123
202512,C06010,Existing,35,P0049,47
202512,C06011,Existing,40,P0032,169
202512,C06012,Existing,38,P0061,69
202512,C06013,Existing,26,P0170,103
202512,C06014,Existing,36,P0129,74
202512,C06015,Existing,48,P0191,142
202512,C06016,Left,55,P0102,50
202512,C06017,Left,52,P0035,96
202512,C06018,Left,29,P0051,33
202512,C06019,Existing,24,P0199,1
202512,C06020,Existing,39,P0045,148
202512,C06021,Existing,28,P0077,80
202512,C06022,Existing,55,P0113,103
202512,C06023,Existing,42,P0065,139
202512,C06024,Existing,45,P0014,157
202512,C06025,Existing,30,P0093,109
202512,C06026,Existing,20,P0131,47
202512,C06027,Existing,43,P0024,98
202512,C06028,Existing,38,P0065,85
202512,C06029,Existing,40,P0176,72
202512,C06030,Left,38,P0138,27
202512,C06031,Existing,44,P0013,19
202512,C06032,Existing,49,P0142,172
202512,C06033,Existing,35,P0100,119
202512,C06034,Existing,23,P0138,66
202512,C06035,Existing,49,P0168,125
202512,C06036,Existing,34,P0151,60
202512,C06037,Existing,47,P0099,157
202512,C06038,Existing,40,P0055,30
202512,C06039,Existing,63,P0063,14
202512,C06040,Existing,63,P0071,34
202512,C06041,Existing,44,P0170,12
202512,C06042,Existing,43,P0099,120
202512,C06043,Existing,61,P0066,7
202512,C06044,Existing,43,P0079,127
202512,C06045,Existing,40,P0073,151
202512,C06046,Existing,37,P0047,117
202512,C06047,Existing,53,P0081,63
202512,C06048,Left,43,P0126,64
202512,C06049,Existing,53,P0052,111
202512,C06050,Existing,46,P0146,152
202512,C06051,Existing,48,P0146,159
202512,C06052,Existing,45,P0152,98
202512,C06053,Existing,41,P0023,113
202512,C06054,Existing,39,P0140,25
202512,C06055,Existing,28,P0151,27
202512,C06056,Existing,55,P0021,98
202512,C06057,Existing,43,P0064,142
202512,C06058,Left,39,P0072,109
202512,C06059,Existing,45,P0162,44
202512,C06060,Existing,53,P0130,46
202512,C06061,Existing,41,P0069,108
202512,C06062,Existing,43,P0159,136
202512,C06063,Left,51,P0068,111
202512,C06064,Existing,38,P0198,110
202512,C06065,Existing,49,P0147,11
202512,C06066,Existing,45,P0128,94
202512,C06067,Existing,60,P0107,86
202512,C06068,Existing,49,P0109,114
202512,C06069,Existing,39,P0072,95
202512,C06070,Existing,44,P0103,77
202512,C06071,Existing,41,P0141,28
202512,C06072,Existing,50,P0065,130
202512,C06073,Existing,48,P0134,101
202512,C06074,Existing,32,P0199,55
202512,C06075,Existing,49,P0112,118
202512,C06076,Existing,41,P0155,105
202512,C06077,Existing,50,P0079,89
202512,C06078,Existing,46,P0180,164
202512,C06079,Left,61,P0126,114
202512,C06080,Existing,47,P0121,79
202512,C06081,Existing,59,P0087,51
202512,C06082,Left,36,P0048,3
202512,C06083,Existing,47,P0088,31
202512,C06084,Existing,27,P0068,17
202512,C06085,Existing,45,P0172,163
202512,C06086,Existing,46,P0101,173
202512,C06087,Existing,40,P0017,171
202512,C06088,Existing,37,P0038,117
202512,C06089,Existing,36,P0138,82
202512,C06090,Existing,63,P0054,89
202512,C06091,Existing,42,P0134,84
202512,C06092,Existing,39,P0134,177
202512,C06093,Existing,45,P0052,63
202512,C06094,Existing,47,P0015,71
202512,C06095,Existing,28,P0068,64
202512,C06096,Existing,40,P0185,142
202512,C06097,Existing,47,P0112,65
202512,C06098,Existing,46,P0184,22
202512,C06099,Existing,48,P0104,67
202512,C06100,Left,50,P0007,81
202512,C06101,Existing,41,P0051,47
202512,C06102,Left,39,P0058,72
202512,C06103,Existing,42,P0192,64
202512,C06104,Existing,35,P0109,157
202512,C06105,Existing,47,P0111,120
202512,C06106,Existing,37,P0154,45
202512,C06107,Existing,58,P0186,20
202512,C06108,Left,26,P0031,2
202512,C06109,Existing,40,P0194,29
202512,C06110,Existing,31,P0092,77
202512,C06111,Existing,35,P0106,118
202512,C06112,Existing,58,P0013,51
202512,C06113,Existing,48,P0146,105
202512,C06114,Existing,60,P0119,117
202512,C06115,Existing,31,P0141,41
202512,C06116,Left,25,P0115,116
202512,C06117,Existing,49,P0152,136
202512,C06118,Existing,44,P0057,73
202512,C06119,Existing,31,P0126,25
202512,C06120,Existing,43,P0157,53
202512,C06121,Existing,28,P0184,50
202512,C06122,Existing,58,P0054,74
202512,C06123,Existing,43,P0133,153
202512,C06124,Existing,23,P0163,116
202512,C06125,Left,27,P0019,80
202512,C06126,Left,34,P0183,88
202512,C06127,Left,25,P0077,66
202512,C06128,Existing,41,P0069,164
202512,C06129,Existing,51,P0044,29
202512,C06130,Existing,48,P0038,90
202512,C06131,Existing,48,P0062,74
202512,C06132,Existing,38,P0022,117
202512,C06133,Existing,43,P0073,167
202512,C06134,Existing,39,P0168,146
202512,C06135,Left,31,P0154,48
202512,C06136,Existing,42,P0125,130
202512,C06137,Existing,46,P0005,173
202512,C06138,Existing,64,P0054,41
202512,C06139,Existing,45,P0086,77
202512,C06140,Existing,42,P0177,37
202512,C06141,Existing,48,P0003,98
202512,C06142,Existing,39,P0038,164
202512,C06143,Existing,45,P0142,108
202512,C06144,Left,37,P0175,47
202512,C06145,Existing,45,P0142,86
202512,C06146,Existing,35,P0073,103
202512,C06147,Existing,42,P0038,130
202512,C06148,Left,47,P0192,87
202512,C06149,Existing,45,P0172,171
202512,C06150,Existing,36,P0125,109
202512,C06151,Existing,50,P0070,40
202512,C06152,Existing,46,P0065,68
202512,C06153,Existing,36,P0025,40
202512,C06154,Existing,47,P0016,141
202512,C06155,Existing,36,P0015,105
202512,C06156,Left,34,P0131,18
202512,C06157,Existing,35,P0195,124
202512,C06158,Existing,42,P0037,113
202512,C06159,Existing,57,P0183,89
202512,C06160,Existing,40,P0125,106
202512,C06161,Existing,26,P0113,23
202512,C06162,Left,59,P0166,110
202512,C06163,Existing,49,P0191,170
202512,C06164,Existing,37,P0001,140
202512,C06165,Existing,37,P0071,50
202512,C06166,Existing,38,P0103,125
202512,C06167,Left,36,P0019,54
202512,C06168,Left,51,P0052,93
202512,C06169,Existing,47,P0118,135
202512,C06170,Existing,26,P0158,30
202512,C06171,Existing,63,P0107,4
202512,C06172,Existing,57,P0055,47
202512,C06173,Existing,36,P0014,128
202512,C06174,Existing,49,P0013,112
202512,C06175,Existing,41,P0084,90
202512,C06176,Existing,41,P0090,33
202512,C06177,Existing,42,P0027,96
202512,C06178,Existing,24,P0089,64
202512,C06179,Existing,48,P0137,13
202512,C06180,Existing,40,P0041,152
202512,C06181,Existing,62,P0048,92
202512,C06182,Existing,29,P0012,48
202512,C06183,Left,45,P0138,117
202512,C06184,Existing,39,P0006,99
202512,C06185,Existing,25,P0162,4
202512,C06186,Existing,41,P0180,147
202512,C06187,Existing,40,P0041,62
202512,C06188,Existing,40,P0006,71
202512,C06189,Existing,22,P0130,75
202512,C06190,Existing,38,P0015,76
202512,C06191,Existing,46,P0145,179
202512,C06192,Left,37,P0016,137
202512,C06193,Existing,41,P0156,149
202512,C06194,Existing,50,P0085,90
202512,C06195,Existing,56,P0200,65
202512,C06196,Existing,29,P0010,18
202512,C06197,Existing,48,P0138,77
202512,C06198,Left,31,P0138,56
202512,C06199,Existing,44,P0156,167
202512,C06200,Existing,46,P0152,84
202512,C06201,Left,29,P0019,101
202512,C06202,Left,47,P0068,89
202512,C06203,Existing,31,P0184,8
202512,C06204,Existing,41,P0195,117
202512,C06205,Existing,56,P0042,11
202512,C06206,Existing,22,P0140,2
202512,C06207,Existing,43,P0146,93
202512,C06209,Existing,47,P0084,61
202512,C06210,Existing,49,P0134,176
202512,C06211,Existing,63,P0053,90
202512,C06212,Left,29,P0098,76
202512,C06213,Existing,50,P0042,83
202512,C06214,Left,44,P0194,35
202512,C06215,Existing,39,P0030,145
202512,C06216,Existing,31,P0009,33
202512,C06217,Existing,35,P0170,26
202512,C06218,Left,45,P0034,105
202512,C06219,Existing,49,P0168,159
202512,C06220,Left,61,P0088,87
202512,C06221,Existing,48,P0145,91
202512,C06222,Existing,30,P0157,66
202512,C06223,Left,46,P0050,157
202512,C06224,Existing,24,P0076,90
202512,C06225,Existing,24,P0177,116
202512,C06226,Left,38,P0189,69
202512,C06227,Left,63,P0046,16
202512,C06228,Left,41,P0046,73
202512,C06229,Existing,62,P0126,68
202512,C06230,Left,43,P0017,129
202512,C06231,Existing,28,P0066,91
202512,C06232,Existing,25,P0104,64
202512,C06233,Existing,45,P0005,126
202512,C06234,Existing,36,P0123,91
202512,C06235,Existing,50,P0182,88
202512,C06236,Existing,46,P0125,169
202512,C06237,Existing,41,P0112,73
202512,C06238,Existing,44,P0016,70
202512,C06239,Existing,38,P0081,117
202512,C06240,Existing,40,P0091,131
202512,C06241,Existing,59,P0135,101
202512,C06242,Existing,49,P0136,61
202512,C06243,Existing,49,P0072,116
202512,C06244,Existing,39,P0096,42
202512,C06245,Existing,50,P0111,179
202512,C06246,Existing,57,P0082,86
202512,C06247,Existing,48,P0038,128
202512,C06248,Existing,21,P0054,46
202512,C06249,Left,42,P0076,41
202512,C06250,Existing,41,P0015,62
202512,C06251,Existing,37,P0178,76
202512,C06252,Existing,38,P0184,49
202512,C06253,Left,59,P0116,88
202512,C06254,Left,50,P0009,40
202512,C06255,Left,59,P0008,35
202512,C06256,Existing,35,P0110,163
202512,C06257,Existing,63,P0147,82
202512,C06258,Existing,39,P0051,11
202512,C06259,Existing,58,P0200,14
202512,C06260,Existing,46,P0185,143
202512,C06261,Existing,44,P0196,137
202512,C06262,Left,44,P0031,89
202512,C06263,Left,46,P0102,43
202512,C06264,Existing,35,P0003,25
202512,C06265,Existing,36,P0099,69
202512,C06266,Existing,48,P0083,60
202512,C06267,Existing,38,P0043,146
202512,C06268,Left,45,P0029,65
202512,C06269,Existing,44,P0010,40
202512,C06270,Existing,50,P0140,61
202512,C06271,Existing,20,P0046,79
202512,C06272,Existing,48,P0030,167
202512,C06273,Existing,54,P0094,91
202512,C06274,Existing,42,P0032,61
202512,C06275,Existing,45,P0047,161
202512,C06276,Existing,58,P0088,77
202512,C06277,Existing,49,P0063,30
202512,C06278,Existing,43,P0154,84
202512,C06279,Left,38,P0131,61
202512,C06280,Existing,47,P0023,139
202512,C06281,Existing,30,P0074,12
202512,C06282,Existing,37,P0050,83
202512,C06283,Existing,47,P0164,46
202512,C06284,Existing,46,P0124,70
202512,C06285,Existing,38,P0013,2
202512,C06286,Existing,21,P0126,53
202512,C06287,Left,29,P0029,68
202512,C06288,Existing,43,P0166,76
202512,C06289,Existing,35,P0121,100
202512,C06290,Existing,25,P0090,108
202512,C06291,Existing,42,P0133,69
202512,C06292,Existing,28,P0148,27
202512,C06293,Existing,38,P0078,62
202512,C06294,Existing,44,P0109,132
202512,C06295,Existing,40,P0014,107
202512,C06296,Existing,38,P0136,66
202512,C06297,Left,29,P0048,21
202512,C06298,Existing,36,P0141,61
202512,C06299,Existing,38,P0024,178
202512,C06300,Existing,49,P0079,164
202512,C06301,Left,63,P0193,15
202512,C06302,Existing,24,P0162,66
202512,C06303,Existing,28,P0051,92
202512,C06304,Existing,20,P0003,116
202512,C06305,Existing,61,P0128,66
202512,C06306,Left,50,P0119,51
202512,C06307,Existing,37,P0058,154
202512,C06308,Existing,40,P0125,129
202512,C06309,Existing,64,P0200,71
202512,C06310,Left,44,P0113,50
202512,C06311,Existing,41,P0055,84
202512,C06312,Left,40,P0119,87
202512,C06313,Left,52,P0120,73
202512,C06314,Existing,38,P0080,114
202512,C06315,Existing,55,P0042,93
202512,C06316,Left,33,P0021,63
202512,C06317,Existing,44,P0010,54
202512,C06318,Left,43,P0057,156
202512,C06319,Existing,38,P0153,156
202512,C06320,Existing,49,P0056,110
202512,C06321,Left,40,P0038,168
202512,C06322,Existing,43,P0086,79
202512,C06323,Existing,42,P0113,85
202512,C06324,Left,39,P0189,111
202512,C06325,Existing,40,P0112,155
202512,C06326,Existing,35,P0175,27
202512,C06327,Left,63,P0054,50
202512,C06328,Existing,33,P0046,52
202512,C06329,Existing,45,P0196,109
202512,C06330,Left,46,P0004,108
202512,C06331,Left,22,P0194,62
202512,C06332,Existing,52,P0171,1
202512,C06333,Existing,42,P0062,63
202512,C06334,Existing,44,P0124,103
202512,C06335,Existing,59,P0128,116
202512,C06336,Existing,49,P0112,162
202512,C06337,Existing,41,P0085,73
202512,C06338,Existing,37,P0004,55
202512,C06339,Existing,42,P0065,116
202512,C06340,Existing,44,P0062,174
202512,C06341,Existing,51,P0090,70
202512,C06342,Existing,40,P0120,32
202512,C06343,Existing,39,P0130,75
202512,C06344,Existing,30,P0137,99
202512,C06345,Existing,46,P0185,120
202512,C06346,Existing,39,P0045,95
202512,C06347,Left,46,P0146,127
202512,C06348,Existing,47,P0112,149
202512,C06349,Existing,38,P0176,151
202512,C06350,Existing,51,P0042,94
202512,C06351,Existing,48,P0041,102
202512,C06352,Left,25,P0089,16
202512,C06353,Existing,40,P0186,100
202512,C06354,Existing,61,P0042,30
202512,C06355,Existing,50,P0035,11
202512,C06356,Existing,26,P0166,59
202512,C06357,Existing,45,P0067,168
202512,C06358,Existing,46,P0041,131
202512,C06359,Existing,45,P0099,139
202512,C06360,Existing,37,P0050,160
202512,C06361,Existing,64,P0104,18
202512,C06362,Existing,43,P0086,169
202512,C06363,Left,27,P0200,12
202512,C06364,Left,36,P0079,100
202512,C06365,Left,43,P0045,137
202512,C06366,Left,32,P0199,56
202512,C06367,Existing,56,P0147,64
202512,C06368,Existing,39,P0106,92
202512,C06369,Left,41,P0145,119
202512,C06370,Existing,27,P0193,17
202512,C06371,Existing,30,P0122,62
202512,C06372,Left,22,P0077,40
202512,C06373,Left,40,P0056,99
202512,C06374,Left,44,P0112,174
202512,C06375,Existing,42,P0093,26
202512,C06376,Left,38,P0041,169
202512,C06377,Existing,20,P0170,63
202512,C06378,Existing,48,P0006,161
202512,C06379,Existing,38,P0197,16
202512,C06380,Left,63,P0098,70
202512,C06381,Existing,50,P0073,112
202512,C06382,Existing,46,P0168,91
202512,C06383,Existing,38,P0041,78
202512,C06384,Existing,48,P0009,18
202512,C06385,Existing,29,P0008,111
202512,C06386,Existing,50,P0172,114
202512,C06387,Existing,45,P0186,12
202512,C06388,Left,51,P0104,84
202512,C06389,Existing,49,P0195,136
202512,C06390,Existing,22,P0013,99
202512,C06391,Existing,40,P0019,71
202512,C06392,Existing,42,P0098,96
202512,C06393,Existing,58,P0096,66
202512,C06394,Existing,34,P0049,16
202512,C06395,Existing,42,P0100,75
202512,C06396,Left,30,P0082,88
202512,C06397,Existing,42,P0158,77
202512,C06398,Existing,61,P0066,103
202512,C06399,Existing,44,P0091,168
202512,C06400,Existing,50,P0059,171
202512,C06401,Left,33,P0053,43
202512,C06402,Existing,21,P0052,31
202512,C06403,Existing,60,P0081,63
202512,C06404,Existing,44,P0159,171
202512,C06405,Existing,35,P0015,179
202512,C06406,Existing,47,P0121,4
202512,C06407,Existing,25,P0148,58
202512,C06408,Existing,36,P0005,64
202512,C06409,Existing,54,P0135,83
202512,C06410,Left,30,P0018,117
202512,C06411,Existing,27,P0056,98
