YYYYMM,ACCOUNT_ID,ACCOUNT_TYPE,ACCOUNT_BALANCE_NEW
202512,A16413,investment,482203.78
202512,A16414,chequing,6014.79
202512,A16415,chequing,19784.82
202512,A16416,saving,12454.65
202512,A16417,investment,422991.91
202512,A16418,investment,724451.96
202512,A16419,investment,16034.45
202512,A16420,mortgage,130269.42
202512,A16421,chequing,9332.33
202512,A16422,chequing,5323.82
202512,A16423,investment,0
202512,A16424,lending,32310.61
202512,A16425,investment,223806.98
202512,A16426,chequing,5692.44
202512,A16427,lending,44854.63
202512,A16428,saving,0
202512,A16429,mortgage,141381.61
202512,A16430,investment,0
202512,A16431,investment,656485.18
202512,A16432,saving,6632.92
202512,A16433,investment,279561.19
202512,A16434,mortgage,267186.4
202512,A16435,investment,983384.12
202512,A16436,lending,18536.58
202512,A16437,saving,10819.4
202512,A16438,card,-1372.11
202512,A16439,investment,34524.46
202512,A16440,investment,454387.05
202512,A16441,investment,87106.93
202512,A16442,lending,10951.96
202512,A16443,investment,525224.25
202512,A16444,investment,584092.71
202512,A16445,saving,4838.58
202512,A16446,saving,12063.84
202512,A16447,card,-532.32
202512,A16448,chequing,8171.55
202512,A16449,investment,213125.54
202512,A16450,chequing,14062.51
202512,A16451,lending,3824.36
202512,A16452,investment,547169.77
202512,A16453,investment,93927.3
202512,A16454,saving,0
202512,A16455,mortgage,0
202512,A16456,investment,32152.18
202512,A16457,investment,322638.25
202512,A16458,chequing,9618.74
202512,A16459,investment,796759.51
202512,A16460,chequing,0
202512,A16461,mortgage,51447.97
202512,A16462,investment,33656.86
202512,A16463,investment,29956.24
202512,A16464,chequing,0
202512,A16465,investment,620617.91
202512,A16466,saving,0
202512,A16467,lending,35133.3
202512,A16468,investment,516676.08
202512,A16469,chequing,0
202512,A16470,chequing,0
202512,A16471,investment,45872.53
202512,A16472,mortgage,173273.69
202512,A16473,card,-4659.62
202512,A16474,investment,150655.31
202512,A16475,mortgage,289829.1
202512,A16476,card,-424.35
202512,A16477,investment,770598.88
202512,A16478,lending,29352.19
202512,A16479,mortgage,383846.54
202512,A16480,investment,602498.27
202512,A16481,mortgage,88058.33
202512,A16482,investment,710583.25
202512,A16483,chequing,11170.42
202512,A16484,chequing,9745.07
202512,A16485,chequing,5210.76
202512,A16486,investment,959282.46
202512,A16487,mortgage,309587.78
202512,A16488,saving,1958.23
202512,A16489,chequing,16031.95
202512,A16490,chequing,0
202512,A16491,investment,67584.84
202512,A16492,investment,9192.45
202512,A16493,investment,388786.34
202512,A16494,chequing,8986.53
202512,A16495,investment,383254.55
202512,A16496,saving,15255.63
202512,A16497,saving,23987.97
202512,A16498,chequing,14775.15
202512,A16499,investment,950131.39
202512,A16500,lending,12766.12
202512,A16501,mortgage,0
202512,A16502,saving,6273.49
202512,A16503,investment,519168.33
202512,A16504,lending,20711.4
202512,A16505,saving,25354.86
202512,A16506,investment,95849.6
202512,A16507,investment,15787.85
202512,A16508,investment,0
202512,A16509,investment,68532.36
202512,A16510,lending,0
202512,A16511,investment,0
202512,A16512,lending,13861.4
202512,A16513,mortgage,421288.75
202512,A16514,investment,51210.42
202512,A16515,card,-4946.28
202512,A16516,investment,907694.05
202512,A16517,investment,283093.98
202512,A16518,investment,655278.21
202512,A16519,investment,98688.29
202512,A16520,investment,0
202512,A16521,investment,452828.76
202512,A16522,mortgage,423270.1
202512,A16523,saving,13473.35
202512,A16524,saving,3123.99
202512,A16525,investment,60354.55
202512,A16526,investment,312019.03
202512,A16527,investment,136371.8
202512,A16528,chequing,7989.46
202512,A16529,investment,570425.07
202512,A16530,saving,49805.45
202512,A16531,investment,64116.07
202512,A16532,card,-2561.87
202512,A16533,investment,421699.77
202512,A16534,chequing,2195.45
202512,A16535,investment,517045.71
202512,A16536,investment,256504.75
202512,A16537,mortgage,0
202512,A16538,lending,9242.19
202512,A16539,chequing,6249.96
202512,A16540,mortgage,403481.94
202512,A16541,saving,15040.88
202512,A16542,card,0
202512,A16543,investment,605044.79
202512,A16544,saving,1271.54
202512,A16545,saving,34943.41
202512,A16546,chequing,9899.4
202512,A16547,investment,707636.65
202512,A16548,card,-877.61
202512,A16549,chequing,5435.07
202512,A16550,saving,0
202512,A16551,chequing,17212.66
202512,A16552,card,-993.22
202512,A16553,chequing,5738.49
202512,A16554,investment,94904.43
202512,A16555,saving,3226.53
202512,A16556,card,-3053.54
202512,A16557,chequing,7786.05
202512,A16558,saving,1567.49
202512,A16559,lending,19308.34
202512,A16560,lending,46012.51
202512,A16561,chequing,3846.99
202512,A16562,lending,0
202512,A16563,investment,85207.86
202512,A16564,saving,18463.63
202512,A16565,investment,471914.34
202512,A16566,card,0
202512,A16567,card,-1121.41
202512,A16568,mortgage,70303.86
202512,A16569,card,-1030.75
202512,A16570,investment,18316.76
202512,A16571,mortgage,95975.72
202512,A16572,chequing,0
202512,A16573,saving,0
202512,A16574,investment,955147.69
202512,A16575,investment,512448.52
202512,A16576,investment,766228.12
202512,A16577,saving,5664.68
202512,A16578,chequing,3276.6
202512,A16579,investment,905283.78
202512,A16580,lending,43965.75
202512,A16581,mortgage,239314.45
202512,A16582,investment,577621.68
202512,A16583,chequing,9387
202512,A16584,chequing,8931.82
202512,A16585,investment,479416.49
202512,A16586,saving,4832.37
202512,A16587,mortgage,155168.77
202512,A16588,chequing,5401.13
202512,A16589,investment,893444.72
202512,A16590,investment,86326.02
202512,A16591,investment,29211.05
202512,A16592,lending,25411.35
202512,A16593,chequing,5327.15
202512,A16594,investment,441332.76
202512,A16595,mortgage,283344.26
202512,A16596,chequing,17020.68
202512,A16597,investment,582057.3
202512,A16598,investment,480384.58
202512,A16599,investment,51534.12
202512,A16600,card,-1615.93
202512,A16601,investment,621129.86
202512,A16602,investment,514629.51
202512,A16603,investment,710434.06
202512,A16604,lending,0
202512,A16605,investment,908737.4
202512,A16606,investment,997952.16
202512,A16607,investment,887789.29
202512,A16608,chequing,7187.64
202512,A16609,saving,1855.34
202512,A16610,card,-594.59
202512,A16611,chequing,8045.15
202512,A16612,lending,36718.89
202512,A16613,saving,18469.42
202512,A16614,investment,52891.93
202512,A16615,lending,32316.44
202512,A16616,chequing,0
202512,A16617,chequing,7122.67
202512,A16618,card,-580.15
202512,A16619,investment,981731.31
202512,A16620,mortgage,212340.97
202512,A16621,investment,816200.41
202512,A16622,card,-4142.54
202512,A16623,investment,69773.93
202512,A16624,card,-1365.94
202512,A16625,investment,0
202512,A16626,card,-2864.39
202512,A16627,investment,0
202512,A16628,card,-4377.28
202512,A16629,investment,61595.63
202512,A16630,chequing,8639.77
202512,A16631,lending,34860.66
202512,A16632,chequing,11280.26
202512,A16633,chequing,10154.75
202512,A16634,investment,0
202512,A16635,chequing,6450.42
202512,A16636,chequing,8466.89
202512,A16637,mortgage,0
202512,A16638,investment,826183.77
202512,A16639,investment,583691.15
202512,A16640,saving,0
202512,A16641,mortgage,339852.76
202512,A16642,investment,431450.85
202512,A16643,investment,675203.44
202512,A16644,investment,92013.5
202512,A16645,chequing,8119.14
202512,A16646,chequing,8857.98
202512,A16647,saving,9288.33
202512,A16648,saving,14592.28
202512,A16649,chequing,0
202512,A16650,lending,0
202512,A16651,investment,578125.96
202512,A16652,lending,10430.38
202512,A16653,investment,175475.91
202512,A16654,investment,0
202512,A16655,lending,36449.86
202512,A16656,chequing,13020.34
202512,A16657,lending,41911.91
202512,A16658,investment,975344.01
202512,A16659,saving,1339.42
202512,A16660,investment,564475.15
202512,A16661,lending,41739.86
202512,A16662,chequing,4144.83
202512,A16663,investment,13808.72
202512,A16664,saving,12747.7
202512,A16665,saving,38426.82
202512,A16666,chequing,13977.02
202512,A16667,chequing,0
202512,A16668,investment,565637.33
202512,A16669,investment,0
202512,A16670,saving,6752.09
202512,A16671,saving,0
202512,A16672,lending,15947.67
202512,A16673,investment,28150.96
202512,A16674,chequing,11643.37
202512,A16675,investment,7534.12
202512,A16676,saving,37431.03
202512,A16677,investment,8763.48
202512,A16678,investment,310912.56
202512,A16679,investment,961407.53
202512,A16680,saving,0
202512,A16681,saving,16951.2
202512,A16682,investment,824118.14
202512,A16683,saving,12683.92
202512,A16684,investment,283289.9
202512,A16685,lending,2331.77
202512,A16686,chequing,1049.63
202512,A16687,investment,461196.41
202512,A16688,investment,667395.77
202512,A16689,lending,31494.11
202512,A16690,investment,324190.03
202512,A16691,chequing,5490.5
202512,A16692,investment,717492.19
202512,A16693,saving,0
202512,A16694,lending,40813.37
202512,A16695,chequing,13126.15
202512,A16696,card,-981.1
202512,A16697,investment,329751.35
202512,A16698,card,-2787.95
202512,A16699,chequing,2278.44
202512,A16700,card,-527.77
202512,A16701,saving,0
202512,A16702,card,-805.88
202512,A16703,investment,46553.68
202512,A16704,investment,616504.59
202512,A16705,lending,33797.22
202512,A16706,saving,15493.72
202512,A16707,investment,100400.17
202512,A16708,investment,94668.77
202512,A16709,card,-373.71
202512,A16710,card,0
202512,A16711,card,0
202512,A16712,lending,42621.18
202512,A16713,chequing,5064.74
202512,A16714,investment,814135.02
202512,A16715,investment,550992.95
202512,A16716,investment,893971.57
202512,A16717,chequing,0
202512,A16718,chequing,9054.74
202512,A16719,investment,524900.68
202512,A16720,card,-2439.61
202512,A16721,mortgage,114624.61
202512,A16722,chequing,3745.9
202512,A16723,saving,33518.06
202512,A16724,investment,476572.7
202512,A16725,card,-1742.09
202512,A16726,card,-1948.77
202512,A16727,investment,300210.97
202512,A16728,investment,368467.95
202512,A16729,investment,710441.54
202512,A16730,chequing,1894.69
202512,A16731,lending,23030.94
202512,A16732,card,-2716.8
202512,A16733,mortgage,215535.26
202512,A16734,chequing,6416.97
202512,A16735,investment,134869.14
202512,A16736,chequing,19051.76
202512,A16737,chequing,930.83
202512,A16738,investment,7495.85
202512,A16739,investment,500210.71
202512,A16740,mortgage,404502.1
202512,A16741,investment,324467.58
202512,A16742,investment,790684.63
202512,A16743,chequing,10299.38
202512,A16744,mortgage,479286.49
202512,A16745,investment,547637.08
202512,A16746,investment,386642.73
202512,A16747,chequing,18521.82
202512,A16748,card,0
202512,A16749,investment,857339.43
202512,A16750,investment,244316.91
202512,A16751,investment,578919.9
202512,A16752,investment,698789.25
202512,A16753,investment,594687.73
202512,A16754,investment,354562.72
202512,A16755,lending,0
202512,A16756,investment,969097.59
202512,A16757,investment,3881.48
202512,A16758,mortgage,352362.84
202512,A16759,saving,28067.78
202512,A16760,investment,20261.54
202512,A16761,investment,795444.57
202512,A16762,saving,9376.46
202512,A16763,investment,432109
202512,A16764,investment,317218.53
202512,A16765,card,-4208.49
202512,A16766,investment,607950.6
202512,A16767,investment,620274.03
202512,A16768,chequing,442.4
202512,A16769,investment,393813.99
202512,A16770,card,-3227.38
202512,A16771,investment,558165.93
202512,A16772,saving,17525.89
202512,A16773,saving,15778.11
202512,A16774,investment,694462.04
202512,A16775,investment,402443.48
202512,A16776,investment,234452.49
202512,A16777,card,0
202512,A16778,investment,217511.3
202512,A16779,mortgage,463722.74
202512,A16780,chequing,2156.4
202512,A16781,lending,13016.55
202512,A16782,saving,2421.57
202512,A16783,investment,0
202512,A16784,mortgage,399899.35
202512,A16785,investment,21886.65
202512,A16786,investment,772742.46
202512,A16787,investment,23593.35
202512,A16788,investment,0
202512,A16789,lending,5008.34
202512,A16790,chequing,5993.65
202512,A16791,investment,0
202512,A16792,investment,235946.08
202512,A16793,investment,5236.75
202512,A16794,mortgage,386042.33
202512,A16795,investment,621917.88
202512,A16796,chequing,6691.35
202512,A16797,chequing,11992.24
202512,A16798,investment,0
202512,A16799,investment,588276.97
202512,A16800,chequing,11992.57
202512,A16801,mortgage,478364.14
202512,A16802,investment,371516.27
202512,A16803,investment,807736.79
202512,A16804,chequing,8030.07
202512,A16805,saving,6912.36
202512,A16806,investment,0
202512,A16807,chequing,713.62
202512,A16808,investment,750986.35
202512,A16809,investment,17906
202512,A16810,chequing,12187.7
202512,A16811,saving,0
202512,A16812,saving,6418.03
202512,A16813,lending,6954.66
202512,A16814,mortgage,165236.82
202512,A16815,investment,548658.96
202512,A16816,chequing,10504.89
202512,A16817,saving,20985.95
202512,A16818,chequing,7211.17
202512,A16819,investment,875296.89
202512,A16820,lending,13654.49
202512,A16821,chequing,909.16
202512,A16822,investment,336940.46
202512,A16823,chequing,0
202512,A16824,mortgage,149688.02
202512,A16825,chequing,5055.52
202512,A16826,investment,255745.85
202512,A16827,investment,314731.39
202512,A16828,mortgage,377619.04
202512,A16829,investment,633723.9
202512,A16830,investment,355578.78
202512,A16831,investment,547263.51
202512,A16832,mortgage,442411.61
202512,A16833,investment,0
202512,A16834,chequing,10590.69
202512,A16835,investment,948492.27
202512,A16836,investment,499333.98
202512,A16837,chequing,0
202512,A16838,investment,0
202512,A16839,investment,789563.35
202512,A16840,card,-1239.15
202512,A16841,investment,190137.34
202512,A16842,saving,16507.01
202512,A16843,investment,964009.88
202512,A16844,investment,845847.31
202512,A16845,mortgage,127581.92
202512,A16846,chequing,9541.91
202512,A16847,investment,855690.31
202512,A16848,investment,829378.49
202512,A16849,investment,104180.94
202512,A16850,chequing,19505.21
202512,A16851,lending,23434.28
202512,A16852,mortgage,336219.33
202512,A16853,card,-4919.27
202512,A16854,investment,7073.82
202512,A16855,saving,5877.41
202512,A16856,lending,14482.01
202512,A16857,lending,27939.68
202512,A16858,chequing,6643.59
202512,A16859,saving,11893.52
202512,A16860,investment,436437.04
202512,A16861,saving,2794.56
202512,A16862,saving,18734.24
202512,A16863,investment,574679.42
202512,A16864,saving,15524.62
202512,A16865,lending,28474.45
202512,A16866,investment,29249.91
202512,A16867,mortgage,309603.33
202512,A16868,investment,68658.51
202512,A16869,mortgage,343331.68
202512,A16870,lending,23777.09
202512,A16871,saving,30544.46
202512,A16872,chequing,5178.4
202512,A16873,chequing,6015.68
202512,A16874,mortgage,470949.96
202512,A16875,saving,13284.48
202512,A16876,saving,6992.79
202512,A16877,investment,0
202512,A16878,saving,39480.87
202512,A16879,saving,21494.25
202512,A16880,mortgage,0
202512,A16881,investment,958038.17
202512,A16882,mortgage,341268.74
202512,A16883,card,-2213.52
202512,A16884,chequing,11255.8
202512,A16885,investment,164928.14
202512,A16886,card,-4547.29
202512,A16887,lending,11285.16
202512,A16888,chequing,3272.07
202512,A16889,card,-111.98
202512,A16890,saving,1879.28
202512,A16891,investment,934498.95
202512,A16892,saving,19745.09
202512,A16893,lending,0
202512,A16894,investment,405552.26
202512,A16895,investment,422283.94
202512,A16896,chequing,18845.53
202512,A16897,lending,22383.65
202512,A16898,saving,15558.82
202512,A16899,investment,10505.32
202512,A16900,saving,18328.67
202512,A16901,saving,0
202512,A16902,saving,14926.93
202512,A16903,lending,19584.54
202512,A16904,mortgage,0
202512,A16905,lending,10368.1
202512,A16906,saving,5579.13
202512,A16907,investment,312902.39
202512,A16908,saving,37836.23
202512,A16909,saving,45410.93
202512,A16910,investment,412704.9
202512,A16911,investment,303981.88
202512,A16912,saving,15505.17
202512,A16913,investment,0
202512,A16914,investment,578721.06
202512,A16915,investment,158909.1
202512,A16916,saving,11345.06
202512,A16917,saving,19316.33
202512,A16918,investment,288989.03
202512,A16919,investment,66638.58
202512,A16920,investment,5517.28
202512,A16921,chequing,13418.2
202512,A16922,chequing,12683.59
202512,A16923,chequing,7896.92
202512,A16924,chequing,6075.82
202512,A16925,investment,90039.9
202512,A16926,investment,302939.15
202512,A16927,lending,27841.92
202512,A16928,chequing,6837.35
202512,A16929,investment,21150.26
202512,A16930,saving,0
202512,A16931,investment,583692.66
202512,A16932,investment,850656.01
202512,A16933,investment,580539.43
202512,A16934,investment,0
202512,A16935,mortgage,457382.77
202512,A16936,saving,38783.33
202512,A16937,saving,16168.09
202512,A16938,saving,42848.85
202512,A16939,investment,161382.26
202512,A16940,chequing,7709.52
202512,A16941,investment,53392.11
202512,A16942,mortgage,452699.13
202512,A16943,chequing,6007.29
202512,A16944,saving,0
202512,A16945,saving,3456.82
202512,A16946,chequing,3956.37
202512,A16947,chequing,0
202512,A16948,chequing,8718.69
202512,A16949,saving,15176.39
202512,A16950,card,-4422.73
202512,A16951,investment,451544.72
202512,A16952,chequing,18189.45
202512,A16953,investment,669943.23
202512,A16954,chequing,9764.43
202512,A16955,lending,39807.32
202512,A16956,card,-3811.13
202512,A16957,chequing,11669.55
202512,A16958,mortgage,437560.42
202512,A16959,investment,132789.44
202512,A16960,saving,0
202512,A16961,investment,758718.88
202512,A16962,mortgage,65098.44
202512,A16963,investment,320589.51
202512,A16964,lending,14016.05
202512,A16965,mortgage,270484.39
202512,A16966,investment,322475.42
202512,A16967,investment,560299.07
202512,A16968,investment,219305.11
202512,A16969,chequing,12270.47
202512,A16970,lending,40872.43
202512,A16971,saving,45438.84
202512,A16972,saving,6812.14
202512,A16973,investment,455117.77
202512,A16974,saving,3341.36
202512,A16975,investment,0
202512,A16976,mortgage,249186.91
202512,A16977,investment,252129.53
202512,A16978,investment,349789.88
202512,A16979,saving,6004.99
202512,A16980,investment,906677.75
202512,A16981,chequing,18902.72
202512,A16982,card,0
202512,A16983,investment,3403.22
202512,A16984,investment,773425.6
202512,A16985,investment,898045.75
202512,A16986,investment,896351.55
202512,A16987,investment,597816.58
202512,A16988,investment,530324.82
202512,A16989,mortgage,80983.1
202512,A16990,investment,886136.68
202512,A16991,chequing,18309.37
202512,A16992,chequing,11912.91
202512,A16993,saving,18780.38
202512,A16994,saving,13985.31
202512,A16995,lending,0
202512,A16996,saving,14398.86
202512,A16997,lending,17841.77
202512,A16998,mortgage,352121.06
202512,A16999,investment,528217.33
202512,A17000,investment,0
202512,A17001,chequing,0
202512,A17002,saving,0
202512,A17003,chequing,3980.02
202512,A17004,investment,90565.33
202512,A17005,investment,87090.95
202512,A17006,chequing,9572.07
202512,A17007,investment,47822.72
202512,A17008,lending,43249.58
202512,A17009,saving,19170.02
202512,A17010,investment,728924.35
202512,A17011,saving,8516.61
202512,A17012,investment,221044.83
202512,A17013,card,-2038.01
202512,A17014,saving,13363.78
202512,A17015,investment,504738.98
202512,A17016,chequing,17601.34
202512,A17017,chequing,15012.73
202512,A17018,chequing,9501.81
202512,A17019,chequing,7210.79
202512,A17020,investment,443559.23
202512,A17021,saving,8831.77
202512,A17022,chequing,2232.99
202512,A17023,saving,6200.69
202512,A17024,chequing,7615.64
202512,A17025,chequing,14275.15
202512,A17026,card,-185.1
202512,A17027,investment,66707.65
202512,A17028,chequing,12491.62
202512,A17029,chequing,7285.36
202512,A17030,card,0
202512,A17031,investment,0
202512,A17032,investment,26547.19
202512,A17033,investment,506320.09
202512,A17034,investment,283963.41
202512,A17035,lending,44668.9
202512,A17036,chequing,8947.78
202512,A17037,chequing,15077.9
202512,A17038,investment,338364.03
202512,A17039,investment,801403.87
202512,A17040,investment,57385.88
202512,A17041,investment,554704.27
202512,A17042,chequing,0
202512,A17043,investment,994575.71
202512,A17044,mortgage,133054.42
202512,A17045,investment,79824.71
202512,A17046,investment,691319.96
202512,A17047,saving,49396.77
202512,A17048,saving,22636.37
202512,A17049,chequing,783.12
202512,A17050,card,-1137.21
202512,A17051,chequing,11950.4
202512,A17052,investment,331551.11
202512,A17053,investment,330118.32
202512,A17054,investment,585616.83
202512,A17055,investment,54176.05
202512,A17056,chequing,9335.13
202512,A17057,investment,97772.11
202512,A17058,chequing,743.15
202512,A17059,saving,8540.25
202512,A17060,lending,0
202512,A17061,investment,132546.71
202512,A17062,saving,37792.25
202512,A17063,investment,413101.55
202512,A17064,investment,683492.54
202512,A17065,mortgage,463059.17
202512,A17066,card,-1126.32
202512,A17067,investment,843419.54
202512,A17068,saving,11928.8
202512,A17069,investment,864715.2
202512,A17070,investment,926051.93
202512,A17071,investment,363833.41
202512,A17072,investment,358451.28
202512,A17073,chequing,11967.1
202512,A17074,investment,690258.06
202512,A17075,investment,975281.53
202512,A17076,saving,0
202512,A17077,investment,635436.29
202512,A17078,chequing,5942.64
202512,A17079,saving,24330.78
202512,A17080,saving,7261.73
202512,A17081,lending,12255.87
202512,A17082,lending,21650.85
202512,A17083,investment,417009.85
202512,A17084,chequing,10081.36
202512,A17085,chequing,0
202512,A17086,chequing,19863.18
202512,A17087,card,-4124.84
202512,A17088,chequing,1679.3
202512,A17089,investment,822744.09
202512,A17090,investment,64682.93
202512,A17091,mortgage,280095.09
202512,A17092,investment,29502.19
202512,A17093,investment,362005.88
202512,A17094,lending,6256.55
202512,A17095,chequing,13719.74
202512,A17096,investment,804075.89
202512,A17097,investment,32322.18
202512,A17098,investment,26556.65
202512,A17099,investment,433883.45
202512,A17100,lending,41529.94
202512,A17101,card,-2008.79
202512,A17102,mortgage,467985.45
202512,A17103,investment,788805.3
202512,A17104,investment,387930.79
202512,A17105,lending,0
202512,A17106,investment,217066.14
202512,A17107,lending,0
202512,A17108,investment,11312.49
202512,A17109,investment,102793.27
202512,A17110,lending,31362.41
202512,A17111,investment,0
202512,A17112,investment,94966.26
202512,A17113,investment,66666.27
202512,A17114,investment,898948.56
202512,A17115,chequing,19205.37
202512,A17116,mortgage,0
202512,A17117,chequing,2268.46
202512,A17118,mortgage,203457.63
202512,A17119,investment,756014.6
202512,A17120,mortgage,0
202512,A17121,lending,49185.19
202512,A17122,saving,41355.79
202512,A17123,investment,103906.46
202512,A17124,investment,71667.07
202512,A17125,saving,6312.04
202512,A17126,investment,158550.58
202512,A17127,card,-2564.3
202512,A17128,investment,944370.21
202512,A17129,investment,812773.36
202512,A17130,card,-2785.87
202512,A17131,investment,332483.13
202512,A17132,investment,0
202512,A17133,lending,35046.01
202512,A17134,mortgage,338091.3
202512,A17135,saving,8246.28
202512,A17136,investment,586456.01
202512,A17137,saving,37062.91
202512,A17138,investment,51139.41
202512,A17139,investment,230225.7
202512,A17140,card,-2647.35
202512,A17141,investment,826263.98
202512,A17142,investment,89758.72
202512,A17143,chequing,4593.79
202512,A17144,chequing,0
202512,A17145,saving,16246.17
202512,A17146,saving,696.82
202512,A17147,saving,13848.48
202512,A17148,investment,575119.97
202512,A17149,chequing,15213.59
202512,A17150,card,-2019.84
202512,A17151,lending,9730.44
202512,A17152,investment,223900.38
202512,A17153,saving,10119.73
202512,A17154,investment,0
202512,A17155,investment,807543.96
202512,A17156,card,-193.74
202512,A17157,investment,787506.54
202512,A17158,investment,163010.5
202512,A17159,chequing,0
202512,A17160,investment,553210.25
202512,A17161,chequing,144.94
202512,A17162,investment,865791.77
202512,A17163,chequing,13566.45
202512,A17164,saving,28873.45
202512,A17165,investment,896338.51
202512,A17166,investment,632168.1
202512,A17167,investment,574995.79
202512,A17168,saving,43238.76
202512,A17169,saving,5355.16
202512,A17170,chequing,9151.04
202512,A17171,investment,451971.92
202512,A17172,investment,67535.48
202512,A17173,chequing,9728.8
202512,A17174,mortgage,148765.9
202512,A17175,investment,23853.86
202512,A17176,investment,25600.95
202512,A17177,saving,6308.95
202512,A17178,investment,740772.21
202512,A17179,card,-2830.04
202512,A17180,investment,121524.02
202512,A17181,lending,10714.37
202512,A17182,investment,521186.25
202512,A17183,investment,64155.99
202512,A17184,investment,692859.83
202512,A17185,chequing,9040.48
202512,A17186,investment,735872.52
202512,A17187,chequing,16314.71
202512,A17188,chequing,6191.21
202512,A17189,chequing,12997.67
202512,A17190,investment,579223.3
202512,A17191,investment,93175.39
202512,A17192,saving,11647.97
202512,A17193,saving,14456.58
202512,A17194,chequing,11223.13
202512,A17195,lending,23585.92
202512,A17196,saving,23562.2
202512,A17197,investment,86582.26
202512,A17198,lending,45965.4
202512,A17199,saving,14284.18
202512,A17200,investment,589454.28
202512,A17201,lending,9236.75
202512,A17202,investment,551701.93
202512,A17203,chequing,7208.34
202512,A17204,chequing,3477.94
202512,A17205,saving,6408.55
202512,A17206,chequing,8313.1
202512,A17207,lending,5781.05
202512,A17208,investment,721037.8
202512,A17209,saving,12940.41
202512,A17210,investment,269337.34
202512,A17211,card,-3487.05
202512,A17212,saving,46655.03
202512,A17213,investment,186278.77
202512,A17214,mortgage,340878.82
202512,A17215,investment,922482.05
202512,A17216,investment,532932.01
202512,A17217,saving,39095.13
202512,A17218,investment,542114
202512,A17219,saving,6555.05
202512,A17220,investment,5580.58
202512,A17221,mortgage,0
202512,A17222,mortgage,343168.04
202512,A17223,investment,907389.23
202512,A17224,saving,12680.14
202512,A17225,chequing,408.29
202512,A17226,chequing,10215.68
202512,A17227,mortgage,0
202512,A17228,investment,568581.01
202512,A17229,saving,6410.61
202512,A17230,investment,505923.25
202512,A17231,investment,295444.06
202512,A17232,lending,33452.3
202512,A17233,investment,586800.22
202512,A17234,investment,863356.27
202512,A17235,investment,331103.1
202512,A17236,chequing,5170.29
202512,A17237,investment,527588.08
202512,A17238,chequing,1310.83
202512,A17239,card,-849.75
202512,A17240,card,-2183.07
202512,A17241,lending,6224.97
202512,A17242,investment,328006.75
202512,A17243,lending,18203.4
202512,A17244,card,-6.8
202512,A17245,investment,617171.63
202512,A17246,investment,135745.99
202512,A17247,mortgage,110542.97
202512,A17248,card,-4400.26
202512,A17249,saving,15859.99
202512,A17250,investment,733024.72
202512,A17251,investment,478283.97
202512,A17252,investment,96669.23
202512,A17253,saving,23618.91
202512,A17254,chequing,10439.98
202512,A17255,investment,416375
202512,A17256,lending,2054.88
202512,A17257,chequing,7776.18
202512,A17258,investment,1699.83
202512,A17259,saving,0
202512,A17260,card,-299.03
202512,A17261,mortgage,467869.08
202512,A17262,saving,1302.55
202512,A17263,card,-54.38
202512,A17264,investment,657031.27
202512,A17265,investment,550281.4
202512,A17266,mortgage,193626.7
202512,A17267,card,-2764.65
202512,A17268,chequing,16007.45
202512,A17269,lending,33054.41
202512,A17270,investment,683868.66
202512,A17271,card,-4486.11
202512,A17272,investment,0
202512,A17273,investment,243915.46
202512,A17274,chequing,8481.72
202512,A17275,saving,6809.97
202512,A17276,investment,367852.37
202512,A17277,investment,884624.94
202512,A17278,lending,27316.95
202512,A17279,saving,28239.05
202512,A17280,investment,78172.37
202512,A17281,mortgage,419204.1
202512,A17282,investment,52946.75
202512,A17283,investment,548602.98
202512,A17284,investment,969730.01
202512,A17285,investment,73706.82
202512,A17286,lending,3092.53
202512,A17287,chequing,5460.21
202512,A17288,investment,370486.54
202512,A17289,saving,1601
202512,A17290,investment,30590.69
202512,A17291,investment,706466.34
202512,A17292,mortgage,113799.31
202512,A17293,chequing,7416.35
202512,A17294,investment,242479.7
202512,A17295,investment,44235.02
202512,A17296,saving,13502.27
202512,A17297,card,-1301.1
202512,A17298,saving,29170.79
202512,A17299,chequing,15049.31
202512,A17300,chequing,10592.5
202512,A17301,investment,0
202512,A17302,chequing,9986.41
202512,A17303,saving,25675.09
202512,A17304,investment,776453.93
202512,A17305,lending,2902.89
202512,A17306,lending,33848.65
202512,A17307,investment,0
202512,A17308,investment,548920.65
202512,A17309,mortgage,397119.48
202512,A17310,lending,16353.89
202512,A17311,investment,868347.77
202512,A17312,mortgage,114139.93
202512,A17313,chequing,8054.72
202512,A17314,lending,0
202512,A17315,chequing,8731.53
202512,A17316,mortgage,219550.73
202512,A17317,investment,0
202512,A17318,investment,827891.8
202512,A17319,investment,0
202512,A17320,investment,848651.96
202512,A17321,chequing,14679.6
202512,A17322,investment,56912.23
202512,A17323,chequing,10652.92
202512,A17324,chequing,14842.02
202512,A17325,investment,359067.16
202512,A17326,lending,16979.78
202512,A17327,lending,46630.37
202512,A17328,chequing,19304.24
202512,A17329,investment,426082.5
202512,A17330,investment,0
202512,A17331,chequing,17895.1
202512,A17332,mortgage,204647.99
202512,A17333,card,-2912.08
202512,A17334,lending,4507.24
202512,A17335,investment,823433.74
202512,A17336,investment,450579.32
202512,A17337,investment,9181.82
202512,A17338,card,-970.62
202512,A17339,saving,1309.01
202512,A17340,investment,0
202512,A17341,investment,81456.57
202512,A17342,investment,48188.1
202512,A17343,card,-3522.43
