YYYYMM,ACCOUNT_ID,CLIENT_ID
202512,A15822,C04705
202512,A15823,C09871
202512,A15824,C02537
202512,A15825,C04891
202512,A15826,C09770
202512,A15827,C01644
202512,A15827,C01168
202512,A15828,C03568
202512,A15828,C04903
202512,A15829,C03225
202512,A15829,C05535
202512,A15830,C04121
202512,A15830,C08296
202512,A15831,C07693
202512,A15831,C07620
202512,A15831,C09638
202512,A15832,C09834
202512,A15832,C04786
202512,A15832,C02315
202512,A15833,C02021
202512,A15833,C06346
202512,A15834,C01897
202512,A15834,C09688
202512,A15835,C07539
202512,A15835,C08493
202512,A15836,C08566
202512,A15837,C04641
202512,A15837,C04760
202512,A15837,C08379
202512,A15838,C08230
202512,A15838,C02400
202512,A15838,C00579
202512,A15839,C02776
202512,A15839,C06666
202512,A15840,C07833
202512,A15840,C07779
202512,A15841,C09278
202512,A15841,C09214
202512,A15842,C05617
202512,A15843,C07562
202512,A15844,C07955
202512,A15844,C00780
202512,A15845,C03263
202512,A15845,C08131
202512,A15846,C03018
202512,A15846,C01205
202512,A15847,C01489
202512,A15847,C05867
202512,A15848,C05872
202512,A15848,C00644
202512,A15848,C05128
202512,A15849,C09414
202512,A15849,C02126
202512,A15850,C09513
202512,A15850,C04501
202512,A15851,C07761
202512,A15852,C01266
202512,A15852,C03504
202512,A15853,C08286
202512,A15853,C00222
202512,A15853,C00451
202512,A15854,C06294
202512,A15855,C05151
202512,A15855,C08028
202512,A15855,C08466
202512,A15856,C08711
202512,A15856,C00055
202512,A15856,C04862
202512,A15857,C07891
202512,A15857,C09867
202512,A15858,C04357
202512,A15859,C03915
202512,A15859,C05753
202512,A15860,C06171
202512,A15861,C04126
202512,A15861,C06806
202512,A15862,C01565
202512,A15863,C03267
202512,A15863,C06077
202512,A15863,C06834
202512,A15864,C08287
202512,A15864,C00673
202512,A15865,C00830
202512,A15865,C09527
202512,A15865,C00961
202512,A15866,C04846
202512,A15866,C09416
202512,A15867,C07423
202512,A15867,C02106
202512,A15868,C01432
202512,A15869,C07069
202512,A15869,C08847
202512,A15869,C07675
202512,A15870,C01952
202512,A15870,C07817
202512,A15871,C05804
202512,A15872,C06303
202512,A15872,C08697
202512,A15873,C06885
202512,A15873,C08538
202512,A15874,C01442
202512,A15875,C00661
202512,A15876,C00496
202512,A15877,C01361
202512,A15878,C06215
202512,A15878,C06473
202512,A15878,C07775
202512,A15879,C06766
202512,A15879,C03974
202512,A15880,C05182
202512,A15881,C07555
202512,A15881,C07928
202512,A15882,C02803
202512,A15882,C00467
202512,A15883,C03719
202512,A15883,C08532
202512,A15883,C01246
202512,A15884,C06746
202512,A15884,C09098
202512,A15884,C06033
202512,A15885,C03072
202512,A15885,C08552
202512,A15885,C08291
202512,A15886,C02967
202512,A15886,C06354
202512,A15887,C00740
202512,A15887,C09195
202512,A15888,C03313
202512,A15889,C02717
202512,A15890,C03208
202512,A15890,C04376
202512,A15891,C02496
202512,A15892,C09674
202512,A15893,C01205
202512,A15893,C08805
202512,A15893,C03200
202512,A15894,C00925
202512,A15895,C00440
202512,A15895,C05638
202512,A15896,C09931
202512,A15897,C08793
202512,A15897,C01686
202512,A15898,C02992
202512,A15899,C07819
202512,A15899,C02203
202512,A15900,C08169
202512,A15900,C09363
202512,A15900,C03708
202512,A15901,C06942
202512,A15901,C06180
202512,A15902,C06254
202512,A15903,C03007
202512,A15904,C06640
202512,A15905,C08000
202512,A15906,C07705
202512,A15907,C02462
202512,A15908,C00044
202512,A15908,C00522
202512,A15908,C03900
202512,A15909,C05818
202512,A15909,C05552
202512,A15910,C07047
202512,A15910,C09394
202512,A15910,C00854
202512,A15911,C02996
202512,A15911,C09702
202512,A15912,C08587
202512,A15912,C00210
202512,A15913,C09232
202512,A15914,C00166
202512,A15915,C04990
202512,A15916,C05553
202512,A15917,C06475
202512,A15917,C04085
202512,A15918,C08851
202512,A15919,C09137
202512,A15919,C09063
202512,A15920,C02032
202512,A15920,C00636
202512,A15921,C02714
202512,A15921,C02641
202512,A15922,C08558
202512,A15923,C03749
202512,A15923,C04242
202512,A15924,C01278
202512,A15925,C07980
202512,A15925,C06895
202512,A15925,C09550
202512,A15926,C06749
202512,A15926,C08473
202512,A15927,C03459
202512,A15928,C01066
202512,A15928,C02649
202512,A15928,C01552
202512,A15929,C09173
202512,A15929,C05978
202512,A15930,C03607
202512,A15930,C06339
202512,A15931,C09477
202512,A15932,C08902
202512,A15932,C01620
202512,A15933,C02585
202512,A15933,C01286
202512,A15933,C02327
202512,A15934,C08154
202512,A15934,C09112
202512,A15935,C01088
202512,A15935,C00971
202512,A15936,C03599
202512,A15936,C08798
202512,A15937,C05699
202512,A15937,C08795
202512,A15938,C08962
202512,A15939,C00309
202512,A15939,C07780
202512,A15939,C00222
202512,A15940,C06365
202512,A15940,C06892
202512,A15940,C05583
202512,A15941,C06976
202512,A15942,C00182
202512,A15943,C02842
202512,A15943,C04276
202512,A15943,C08111
202512,A15944,C04178
202512,A15945,C05906
202512,A15946,C03678
202512,A15946,C02269
202512,A15946,C07061
202512,A15947,C05925
202512,A15948,C09948
202512,A15948,C06931
202512,A15949,C03412
202512,A15949,C08978
202512,A15950,C06560
202512,A15950,C07983
202512,A15951,C01298
202512,A15952,C03143
202512,A15953,C00849
202512,A15953,C07665
202512,A15954,C08368
202512,A15954,C08110
202512,A15955,C03550
202512,A15955,C06890
202512,A15955,C05538
202512,A15956,C00718
202512,A15956,C09380
202512,A15957,C06917
202512,A15957,C04134
202512,A15958,C05618
202512,A15958,C02140
202512,A15959,C00009
202512,A15959,C08125
202512,A15959,C02417
202512,A15960,C08616
202512,A15960,C01640
202512,A15961,C03979
202512,A15961,C00375
202512,A15961,C06038
202512,A15962,C01941
202512,A15963,C09681
202512,A15963,C03952
202512,A15964,C01816
202512,A15964,C02446
202512,A15965,C02211
202512,A15965,C08950
202512,A15966,C03063
202512,A15966,C01343
202512,A15966,C04704
202512,A15967,C07164
202512,A15968,C05487
202512,A15968,C06553
202512,A15969,C03173
202512,A15970,C04416
202512,A15970,C05556
202512,A15970,C05162
202512,A15971,C07350
202512,A15972,C09316
202512,A15972,C09139
202512,A15972,C03884
202512,A15973,C04932
202512,A15974,C08572
202512,A15975,C08707
202512,A15976,C03378
202512,A15976,C05661
202512,A15977,C03165
202512,A15978,C06267
202512,A15978,C03944
202512,A15979,C07727
202512,A15979,C02712
202512,A15980,C00187
202512,A15981,C02684
202512,A15982,C03577
202512,A15982,C03247
202512,A15982,C03946
202512,A15983,C02783
202512,A15984,C07674
202512,A15984,C00885
202512,A15985,C01549
202512,A15986,C05177
202512,A15986,C01064
202512,A15987,C03140
202512,A15988,C04751
202512,A15989,C06638
202512,A15990,C03015
202512,A15990,C03519
202512,A15991,C02835
202512,A15992,C03156
202512,A15992,C07892
202512,A15992,C06436
202512,A15993,C04505
202512,A15993,C01104
202512,A15993,C09702
202512,A15994,C09924
202512,A15994,C04083
202512,A15995,C09376
202512,A15995,C00063
202512,A15996,C03573
202512,A15996,C09436
202512,A15997,C02996
202512,A15997,C02857
202512,A15998,C02715
202512,A15998,C01100
202512,A15999,C02304
202512,A16000,C05030
202512,A16000,C03259
202512,A16001,C06309
202512,A16002,C03854
202512,A16003,C01736
202512,A16004,C07648
202512,A16005,C08888
202512,A16005,C03003
202512,A16006,C05299
202512,A16006,C08503
202512,A16007,C06696
202512,A16007,C05345
202512,A16008,C01393
202512,A16008,C07288
202512,A16009,C06623
202512,A16010,C07740
202512,A16010,C06539
202512,A16011,C00982
202512,A16011,C05609
202512,A16012,C04952
202512,A16013,C00130
202512,A16013,C06351
202512,A16013,C00517
202512,A16014,C02921
202512,A16015,C00543
202512,A16015,C02887
202512,A16015,C09834
202512,A16016,C08636
202512,A16016,C04914
202512,A16016,C05814
202512,A16017,C00285
202512,A16017,C05693
202512,A16017,C05432
202512,A16018,C09441
202512,A16018,C08505
202512,A16019,C03697
202512,A16020,C05794
202512,A16020,C07348
202512,A16021,C05683
202512,A16021,C05159
202512,A16022,C03353
202512,A16023,C04176
202512,A16024,C01094
202512,A16024,C09573
202512,A16024,C04030
202512,A16025,C09241
202512,A16025,C09260
202512,A16026,C08041
202512,A16026,C04376
202512,A16027,C06464
202512,A16028,C07780
202512,A16029,C05248
202512,A16030,C09695
202512,A16030,C07574
202512,A16031,C06734
202512,A16032,C08070
202512,A16032,C04503
202512,A16033,C02160
202512,A16033,C00125
202512,A16034,C05532
202512,A16034,C07117
202512,A16035,C07791
202512,A16035,C05091
202512,A16036,C07452
202512,A16036,C04207
202512,A16037,C07905
202512,A16038,C02039
202512,A16038,C09735
202512,A16038,C00280
202512,A16039,C01526
202512,A16040,C08050
202512,A16041,C03692
202512,A16041,C00469
202512,A16042,C08226
202512,A16042,C04091
202512,A16043,C03433
202512,A16044,C07231
202512,A16045,C05788
202512,A16046,C07182
202512,A16046,C00325
202512,A16046,C08915
202512,A16047,C03241
202512,A16048,C09832
202512,A16049,C07211
202512,A16050,C01759
202512,A16051,C03484
202512,A16051,C05430
202512,A16051,C03979
202512,A16052,C02107
202512,A16052,C00143
202512,A16053,C05033
202512,A16053,C07806
202512,A16053,C08676
202512,A16054,C02333
202512,A16054,C00111
202512,A16055,C05553
202512,A16055,C08964
202512,A16056,C09461
202512,A16056,C08764
202512,A16057,C07494
202512,A16057,C03205
202512,A16057,C01739
202512,A16058,C02275
202512,A16058,C07897
202512,A16059,C06617
202512,A16060,C07894
202512,A16060,C05265
202512,A16060,C09062
202512,A16061,C02602
202512,A16061,C08867
202512,A16062,C00848
202512,A16063,C04030
202512,A16064,C06763
202512,A16064,C01839
202512,A16065,C00053
202512,A16065,C02795
202512,A16065,C09016
202512,A16066,C07232
202512,A16067,C08132
202512,A16067,C02716
202512,A16068,C03014
202512,A16068,C02597
202512,A16069,C03484
202512,A16070,C09279
202512,A16070,C06830
202512,A16071,C04568
202512,A16072,C09039
202512,A16073,C03976
202512,A16073,C02341
202512,A16074,C07143
202512,A16074,C00782
202512,A16075,C09773
202512,A16075,C03266
202512,A16075,C07063
202512,A16076,C08428
202512,A16076,C09624
202512,A16077,C08347
202512,A16077,C08689
202512,A16078,C06596
202512,A16079,C09356
202512,A16080,C09383
202512,A16080,C07401
202512,A16081,C06123
202512,A16082,C00800
202512,A16082,C07100
202512,A16082,C01272
202512,A16083,C00315
202512,A16084,C07440
202512,A16084,C09787
202512,A16085,C01441
202512,A16085,C03939
202512,A16086,C08139
202512,A16087,C01586
202512,A16087,C05531
202512,A16088,C03545
202512,A16088,C05575
202512,A16089,C05660
202512,A16090,C00464
202512,A16090,C00174
202512,A16091,C07553
202512,A16092,C06387
202512,A16093,C07254
202512,A16094,C08777
202512,A16094,C05589
202512,A16094,C07855
202512,A16095,C09870
202512,A16096,C09882
202512,A16097,C07527
202512,A16098,C06353
202512,A16098,C09359
202512,A16099,C02096
202512,A16099,C03185
202512,A16100,C01774
202512,A16100,C00753
202512,A16101,C06118
202512,A16101,C06030
202512,A16102,C09992
202512,A16102,C07669
202512,A16102,C04283
202512,A16103,C01581
202512,A16103,C04319
202512,A16104,C04670
202512,A16105,C04462
202512,A16105,C03981
202512,A16106,C05066
202512,A16106,C00727
202512,A16107,C01012
202512,A16108,C00469
202512,A16108,C02901
202512,A16109,C01392
202512,A16109,C01647
202512,A16110,C00025
202512,A16110,C02130
202512,A16111,C05120
202512,A16111,C06338
202512,A16111,C07388
202512,A16112,C06501
202512,A16112,C00026
202512,A16113,C06782
202512,A16114,C06593
202512,A16114,C02690
202512,A16114,C01599
202512,A16115,C06722
202512,A16116,C08151
202512,A16116,C07889
202512,A16117,C02510
202512,A16117,C02240
202512,A16118,C05488
202512,A16119,C03139
202512,A16119,C01328
202512,A16119,C05986
202512,A16120,C00217
202512,A16121,C00561
202512,A16122,C06315
202512,A16123,C04525
202512,A16123,C03658
202512,A16124,C08175
202512,A16125,C03339
202512,A16125,C07303
202512,A16126,C03069
202512,A16126,C07678
202512,A16127,C08719
202512,A16128,C09911
202512,A16128,C06624
202512,A16129,C06425
202512,A16130,C04158
202512,A16131,C00202
202512,A16132,C04099
202512,A16132,C05858
202512,A16133,C07508
202512,A16134,C08770
202512,A16135,C01789
202512,A16135,C08703
202512,A16136,C08337
202512,A16137,C03542
202512,A16138,C00768
202512,A16139,C08521
202512,A16140,C05812
202512,A16140,C05688
202512,A16140,C09856
202512,A16141,C03825
202512,A16142,C06720
202512,A16143,C05472
202512,A16143,C08454
202512,A16143,C06710
202512,A16144,C08214
202512,A16144,C08364
202512,A16145,C02388
202512,A16146,C01789
202512,A16146,C04527
202512,A16146,C04202
202512,A16147,C08777
202512,A16147,C03637
202512,A16148,C03594
202512,A16149,C04097
202512,A16149,C08852
202512,A16150,C00917
202512,A16151,C01003
202512,A16152,C03638
202512,A16153,C05429
202512,A16153,C05428
202512,A16153,C07655
202512,A16154,C03268
202512,A16154,C08515
202512,A16154,C05498
202512,A16155,C03823
202512,A16155,C01680
202512,A16156,C01915
202512,A16156,C01733
202512,A16157,C01105
202512,A16157,C03445
202512,A16157,C04179
202512,A16158,C07216
202512,A16159,C05463
202512,A16159,C08500
202512,A16160,C02921
202512,A16160,C02259
202512,A16161,C07023
202512,A16161,C09536
202512,A16161,C01566
202512,A16162,C00068
202512,A16162,C04462
202512,A16163,C09872
202512,A16163,C07664
202512,A16163,C02462
202512,A16164,C07353
202512,A16165,C07888
202512,A16165,C09925
202512,A16165,C03060
202512,A16166,C06698
202512,A16166,C06354
202512,A16166,C09673
202512,A16167,C00921
202512,A16167,C08371
202512,A16167,C08784
202512,A16168,C02760
202512,A16168,C00767
202512,A16169,C03040
202512,A16169,C01691
202512,A16169,C03734
202512,A16170,C07847
202512,A16170,C03324
202512,A16170,C02437
202512,A16171,C03910
202512,A16171,C00789
202512,A16171,C04200
202512,A16172,C02848
202512,A16173,C09908
202512,A16173,C04564
202512,A16174,C08967
202512,A16174,C00827
202512,A16175,C07808
202512,A16175,C00668
202512,A16176,C08253
202512,A16177,C09694
202512,A16178,C05111
202512,A16179,C05537
202512,A16179,C01874
202512,A16180,C09544
202512,A16180,C03756
202512,A16180,C07443
202512,A16181,C05725
202512,A16181,C02745
202512,A16181,C04911
202512,A16182,C01507
202512,A16182,C08949
202512,A16182,C03882
202512,A16183,C03934
202512,A16184,C00863
202512,A16185,C06247
202512,A16186,C09238
202512,A16187,C05582
202512,A16188,C05042
202512,A16188,C00248
202512,A16189,C04724
202512,A16189,C06102
202512,A16190,C09823
202512,A16190,C04612
202512,A16191,C07321
202512,A16191,C00893
202512,A16192,C02780
202512,A16193,C03216
202512,A16194,C08726
202512,A16194,C04071
202512,A16195,C05928
202512,A16195,C09023
202512,A16196,C03751
202512,A16196,C04927
202512,A16197,C03789
202512,A16197,C06311
202512,A16197,C08868
202512,A16198,C03251
202512,A16198,C01075
202512,A16199,C06932
202512,A16199,C00958
202512,A16200,C06128
202512,A16201,C01392
202512,A16201,C03960
202512,A16202,C05451
202512,A16202,C05928
202512,A16203,C09386
202512,A16204,C01966
202512,A16205,C05408
202512,A16205,C08201
202512,A16206,C00286
202512,A16207,C05287
202512,A16208,C09746
202512,A16208,C08138
202512,A16209,C06970
202512,A16209,C01074
202512,A16210,C06560
202512,A16211,C05895
202512,A16212,C09125
202512,A16213,C08382
202512,A16213,C04473
202512,A16214,C06484
202512,A16214,C01985
202512,A16215,C04163
202512,A16216,C04167
202512,A16216,C08500
202512,A16216,C09444
202512,A16217,C05528
202512,A16217,C07000
202512,A16218,C08497
202512,A16218,C07625
202512,A16219,C07059
202512,A16219,C04534
202512,A16220,C00682
202512,A16221,C07408
202512,A16222,C00717
202512,A16222,C06286
202512,A16223,C05405
202512,A16224,C09183
202512,A16225,C05644
202512,A16225,C08180
202512,A16225,C05591
202512,A16226,C00920
202512,A16226,C09190
202512,A16227,C05564
202512,A16228,C09928
202512,A16228,C02678
202512,A16229,C00160
202512,A16230,C01911
202512,A16230,C04630
202512,A16230,C02850
202512,A16231,C01634
202512,A16231,C09251
202512,A16232,C05347
202512,A16232,C04675
202512,A16232,C00076
202512,A16233,C05044
202512,A16233,C03200
202512,A16233,C06418
202512,A16234,C00037
202512,A16234,C00717
202512,A16235,C05125
202512,A16236,C08792
202512,A16236,C01004
202512,A16237,C08873
202512,A16238,C01340
202512,A16238,C00956
202512,A16239,C05052
202512,A16239,C05180
202512,A16240,C08375
202512,A16241,C07967
202512,A16241,C01403
202512,A16242,C05446
202512,A16242,C05601
202512,A16243,C01044
202512,A16243,C05650
202512,A16244,C03220
202512,A16244,C01922
202512,A16244,C03959
202512,A16245,C00377
202512,A16246,C01395
202512,A16246,C02292
202512,A16247,C08877
202512,A16248,C03075
202512,A16249,C03320
202512,A16249,C02972
202512,A16249,C04537
202512,A16250,C07813
202512,A16250,C08649
202512,A16251,C06795
202512,A16251,C07300
202512,A16252,C02318
202512,A16253,C05645
202512,A16253,C02331
202512,A16254,C02473
202512,A16254,C07456
202512,A16254,C02535
202512,A16255,C05680
202512,A16256,C00215
202512,A16256,C06392
202512,A16257,C03959
202512,A16257,C05993
202512,A16257,C04563
202512,A16258,C06058
202512,A16258,C09769
202512,A16259,C01538
202512,A16259,C09056
202512,A16260,C02860
202512,A16260,C06199
202512,A16261,C02136
202512,A16261,C00985
202512,A16261,C06280
202512,A16262,C02846
202512,A16263,C08206
202512,A16264,C05483
202512,A16264,C08258
202512,A16265,C02528
202512,A16266,C05192
202512,A16267,C05015
202512,A16267,C02830
202512,A16268,C08085
202512,A16268,C01108
202512,A16269,C02515
202512,A16269,C08452
202512,A16270,C02505
202512,A16271,C08445
202512,A16271,C01906
202512,A16271,C04827
202512,A16272,C00100
202512,A16272,C03410
202512,A16273,C08803
202512,A16274,C06494
202512,A16275,C08126
202512,A16276,C04376
202512,A16276,C05132
202512,A16276,C03017
202512,A16277,C02062
202512,A16278,C03224
202512,A16278,C04080
202512,A16279,C05390
202512,A16279,C07664
202512,A16280,C03892
202512,A16280,C09162
202512,A16281,C09932
202512,A16281,C00753
202512,A16281,C06898
202512,A16282,C08848
202512,A16283,C00787
202512,A16283,C07169
202512,A16284,C03521
202512,A16284,C07527
202512,A16285,C08886
202512,A16286,C07654
202512,A16287,C07619
202512,A16287,C03395
202512,A16288,C05789
202512,A16288,C07486
202512,A16289,C08906
202512,A16290,C01105
202512,A16291,C05339
202512,A16292,C09608
202512,A16293,C07830
202512,A16294,C06024
202512,A16295,C00612
202512,A16295,C06670
202512,A16295,C06473
202512,A16296,C02012
202512,A16297,C01911
202512,A16298,C09077
202512,A16299,C07838
202512,A16299,C08458
202512,A16299,C01250
202512,A16300,C04064
202512,A16300,C07810
202512,A16301,C00024
202512,A16301,C05378
202512,A16302,C03872
202512,A16303,C07961
202512,A16304,C02527
202512,A16305,C07970
202512,A16305,C03973
202512,A16306,C09073
202512,A16306,C04455
202512,A16307,C00085
202512,A16307,C08651
202512,A16308,C06356
202512,A16309,C03021
202512,A16310,C01576
202512,A16311,C09430
202512,A16312,C07910
202512,A16312,C05731
202512,A16313,C03333
202512,A16313,C04940
202512,A16314,C00998
202512,A16314,C05536
202512,A16315,C01575
202512,A16315,C07739
202512,A16316,C00361
202512,A16316,C04453
202512,A16317,C00819
202512,A16317,C07897
202512,A16318,C01121
202512,A16319,C06171
202512,A16320,C04590
202512,A16320,C05023
202512,A16321,C00157
202512,A16322,C01921
202512,A16323,C05766
202512,A16324,C04235
202512,A16325,C07807
202512,A16325,C02481
202512,A16326,C08663
202512,A16326,C09675
202512,A16326,C08972
202512,A16327,C09462
202512,A16328,C08979
202512,A16329,C08467
202512,A16329,C01846
202512,A16330,C04530
202512,A16330,C08047
202512,A16330,C05772
202512,A16331,C00411
202512,A16331,C01754
202512,A16332,C03376
202512,A16332,C02103
202512,A16332,C00794
202512,A16333,C02612
202512,A16334,C01087
202512,A16334,C01699
202512,A16334,C04632
202512,A16335,C00455
202512,A16335,C08297
202512,A16336,C02166
202512,A16337,C04186
202512,A16337,C07876
202512,A16338,C05207
202512,A16338,C01116
202512,A16339,C03953
202512,A16340,C05814
202512,A16341,C09499
202512,A16341,C03579
202512,A16342,C03960
202512,A16343,C01933
202512,A16343,C02482
202512,A16344,C07316
202512,A16345,C06899
202512,A16346,C01239
202512,A16346,C07882
202512,A16346,C02917
202512,A16347,C03248
202512,A16347,C04140
202512,A16347,C05099
202512,A16348,C04344
202512,A16348,C06881
202512,A16348,C02255
202512,A16349,C02676
202512,A16349,C09501
202512,A16350,C09919
202512,A16351,C00014
202512,A16352,C08859
202512,A16352,C09909
202512,A16353,C06100
202512,A16353,C05312
202512,A16354,C04161
202512,A16354,C01969
202512,A16354,C02452
202512,A16355,C03110
202512,A16356,C00236
202512,A16356,C09726
202512,A16357,C08035
202512,A16357,C08087
202512,A16358,C07470
202512,A16358,C09791
202512,A16359,C00803
202512,A16359,C04429
202512,A16360,C08873
202512,A16361,C05397
202512,A16361,C04799
202512,A16362,C04009
202512,A16362,C08276
202512,A16362,C06496
202512,A16363,C05997
202512,A16364,C09715
202512,A16365,C05002
202512,A16366,C04488
202512,A16366,C03723
202512,A16367,C07930
202512,A16368,C07852
202512,A16368,C03735
202512,A16368,C06039
202512,A16369,C07627
202512,A16370,C07494
202512,A16371,C04150
202512,A16371,C06175
202512,A16371,C00692
202512,A16372,C05199
202512,A16372,C08451
202512,A16372,C00840
202512,A16373,C07590
202512,A16374,C02307
202512,A16374,C07381
202512,A16374,C08235
202512,A16375,C07896
202512,A16376,C06132
202512,A16376,C00700
202512,A16376,C04504
202512,A16377,C00411
202512,A16378,C01611
202512,A16378,C07234
202512,A16379,C01760
202512,A16379,C03769
202512,A16379,C00499
202512,A16380,C07204
202512,A16380,C05941
202512,A16380,C03987
202512,A16381,C06969
202512,A16381,C03229
202512,A16381,C04275
202512,A16382,C04495
202512,A16382,C01417
202512,A16383,C05769
202512,A16384,C07263
202512,A16384,C07285
202512,A16384,C00381
202512,A16385,C07479
202512,A16385,C09675
202512,A16385,C08818
202512,A16386,C09063
202512,A16387,C03273
202512,A16387,C00187
202512,A16388,C02244
202512,A16388,C07626
202512,A16389,C07140
202512,A16389,C00922
202512,A16389,C06626
202512,A16390,C00647
202512,A16390,C06214
202512,A16391,C06079
202512,A16391,C05113
202512,A16391,C03917
202512,A16392,C09909
202512,A16392,C07287
202512,A16393,C06505
202512,A16393,C07852
202512,A16394,C00223
202512,A16394,C00197
202512,A16394,C02503
202512,A16395,C09206
202512,A16396,C03544
202512,A16396,C09141
202512,A16397,C09546
202512,A16398,C09149
202512,A16399,C07632
202512,A16400,C01697
202512,A16400,C04168
202512,A16400,C07070
202512,A16401,C04794
202512,A16401,C00197
202512,A16402,C02895
202512,A16403,C06313
202512,A16403,C09669
202512,A16404,C07123
202512,A16404,C02689
202512,A16405,C06960
202512,A16405,C08264
202512,A16406,C05477
202512,A16406,C09999
202512,A16407,C00140
202512,A16407,C00115
202512,A16407,C02905
202512,A16408,C04897
202512,A16408,C02738
202512,A16408,C01678
202512,A16409,C04428
202512,A16409,C00190
202512,A16410,C07073
202512,A16410,C04440
202512,A16410,C02700
202512,A16411,C02190
202512,A16412,C06735
202512,A16413,C06323
202512,A16414,C07949
202512,A16414,C04600
202512,A16415,C00162
202512,A16415,C00118
202512,A16416,C08987
202512,A16416,C08149
202512,A16416,C02096
202512,A16417,C09635
202512,A16418,C09342
202512,A16419,C07743
202512,A16420,C01612
202512,A16421,C04424
202512,A16421,C07966
202512,A16421,C07753
202512,A16422,C07946
202512,A16423,C00362
202512,A16424,C07135
202512,A16424,C06493
202512,A16425,C01459
202512,A16425,C03369
202512,A16425,C06569
202512,A16426,C01766
202512,A16427,C00405
202512,A16427,C05141
202512,A16428,C03640
202512,A16429,C06584
202512,A16429,C09559
202512,A16430,C02121
202512,A16431,C01898
202512,A16431,C03525
202512,A16431,C06443
202512,A16432,C02032
202512,A16432,C09039
202512,A16432,C08255
202512,A16433,C00742
202512,A16433,C06755
202512,A16434,C00695
202512,A16434,C08687
202512,A16435,C08521
202512,A16435,C00277
202512,A16436,C07058
202512,A16437,C03439
202512,A16437,C07274
202512,A16438,C08890
202512,A16438,C00573
202512,A16439,C08816
202512,A16439,C08677
202512,A16440,C02830
202512,A16440,C08204
202512,A16441,C01456
202512,A16441,C02064
202512,A16441,C08464
202512,A16442,C04461
202512,A16443,C09898
202512,A16443,C08066
202512,A16444,C09565
202512,A16444,C07853
202512,A16445,C06761
202512,A16446,C05059
202512,A16447,C05425
202512,A16448,C06154
202512,A16448,C00713
202512,A16449,C01204
202512,A16449,C04223
202512,A16449,C06471
202512,A16450,C01482
202512,A16450,C06373
202512,A16450,C07773
202512,A16451,C02133
202512,A16451,C06519
202512,A16452,C05982
202512,A16453,C07389
202512,A16453,C02841
202512,A16454,C06459
202512,A16454,C07458
202512,A16455,C02608
202512,A16456,C04071
202512,A16456,C06575
202512,A16457,C07505
202512,A16458,C08237
202512,A16459,C01667
202512,A16460,C06254
202512,A16461,C08157
202512,A16462,C03282
202512,A16462,C03151
202512,A16463,C08251
202512,A16464,C03049
202512,A16465,C08690
202512,A16466,C09454
202512,A16467,C01718
202512,A16467,C06624
202512,A16468,C07316
202512,A16468,C08913
202512,A16469,C03757
202512,A16470,C03411
202512,A16471,C04852
202512,A16471,C06969
202512,A16472,C00551
202512,A16472,C02402
202512,A16473,C02559
202512,A16474,C08521
202512,A16474,C07726
202512,A16475,C02648
202512,A16475,C01460
202512,A16476,C00202
202512,A16476,C07013
202512,A16477,C04026
202512,A16477,C02014
202512,A16478,C01780
202512,A16478,C03501
202512,A16479,C05963
202512,A16480,C01154
202512,A16481,C00173
202512,A16481,C09462
202512,A16482,C05613
202512,A16482,C03516
202512,A16482,C04754
202512,A16483,C06652
202512,A16484,C04570
202512,A16484,C02399
202512,A16485,C05886
202512,A16485,C07353
202512,A16486,C04390
202512,A16486,C08180
202512,A16486,C08896
202512,A16487,C09370
202512,A16487,C00243
202512,A16488,C09941
202512,A16488,C03130
202512,A16488,C03912
202512,A16489,C07153
202512,A16489,C04771
202512,A16490,C03594
202512,A16491,C04053
202512,A16491,C03076
202512,A16491,C05736
202512,A16492,C09273
202512,A16492,C04167
202512,A16493,C00170
202512,A16493,C09182
202512,A16493,C04192
202512,A16494,C06930
202512,A16494,C08230
202512,A16495,C03459
202512,A16496,C06812
202512,A16496,C07343
202512,A16497,C09185
202512,A16498,C05934
202512,A16498,C06394
202512,A16499,C09683
202512,A16499,C07128
202512,A16500,C09969
202512,A16501,C07998
202512,A16502,C02194
202512,A16502,C08976
202512,A16503,C05931
202512,A16503,C08957
202512,A16503,C07357
202512,A16504,C03907
202512,A16504,C03784
202512,A16505,C09950
202512,A16506,C01389
202512,A16507,C00386
202512,A16507,C02114
202512,A16507,C09792
202512,A16508,C00093
202512,A16509,C05259
202512,A16510,C00599
202512,A16511,C03412
202512,A16512,C09612
202512,A16513,C05238
202512,A16513,C06405
202512,A16514,C03640
202512,A16514,C05098
202512,A16514,C03619
202512,A16515,C04659
202512,A16516,C07218
202512,A16517,C05788
202512,A16517,C02779
202512,A16518,C05692
202512,A16519,C04387
202512,A16519,C04598
202512,A16520,C04435
202512,A16521,C08229
202512,A16522,C09016
202512,A16523,C06383
202512,A16523,C09957
202512,A16523,C02436
202512,A16524,C00122
202512,A16524,C09317
202512,A16525,C09204
202512,A16526,C00730
202512,A16526,C00273
202512,A16527,C07311
202512,A16527,C08366
202512,A16528,C03104
202512,A16528,C03345
202512,A16528,C00494
202512,A16529,C05539
202512,A16530,C06553
202512,A16530,C01627
202512,A16531,C05353
202512,A16532,C06221
202512,A16532,C03361
202512,A16533,C07182
202512,A16533,C01417
202512,A16534,C02880
202512,A16534,C03793
202512,A16534,C05867
202512,A16535,C04697
202512,A16536,C05432
